run_id,brier,auc
internlm3_8b_instruct__gsm8k_train_00071_c665e122__temp0.60__seed7,0.2117076664541211,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00071_c665e122__temp1.00__seed7,0.24269189927642687,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00072_29bf6ced__temp0.10__seed7,0.22995306273403412,
internlm3_8b_instruct__gsm8k_train_00072_29bf6ced__temp0.60__seed7,0.33587148288419677,
internlm3_8b_instruct__gsm8k_train_00072_29bf6ced__temp1.00__seed7,0.1874201686038563,
internlm3_8b_instruct__gsm8k_train_00073_bba2194d__temp0.10__seed7,0.2114422638761028,1.0
internlm3_8b_instruct__gsm8k_train_00073_bba2194d__temp0.60__seed7,0.21663662774428002,0.9375
internlm3_8b_instruct__gsm8k_train_00073_bba2194d__temp1.00__seed7,0.13561137202893622,0.9523809523809524
internlm3_8b_instruct__gsm8k_train_00074_f7b6c77d__temp0.10__seed7,0.178253347332814,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00074_f7b6c77d__temp0.60__seed7,0.1417285137337162,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00074_f7b6c77d__temp1.00__seed7,0.20395215901618982,1.0
internlm3_8b_instruct__gsm8k_train_00075_701b0438__temp0.10__seed7,0.19838093799874573,1.0
internlm3_8b_instruct__gsm8k_train_00075_701b0438__temp0.60__seed7,0.2628696707465664,1.0
internlm3_8b_instruct__gsm8k_train_00075_701b0438__temp1.00__seed7,0.18440736301923916,1.0
internlm3_8b_instruct__gsm8k_train_00076_4bc39af7__temp0.10__seed7,0.19564486818811216,
internlm3_8b_instruct__gsm8k_train_00076_4bc39af7__temp0.60__seed7,0.27062899040578786,
internlm3_8b_instruct__gsm8k_train_00076_4bc39af7__temp1.00__seed7,0.2311796537515848,
internlm3_8b_instruct__gsm8k_train_00077_ef228274__temp0.10__seed7,0.18835766587223468,
internlm3_8b_instruct__gsm8k_train_00077_ef228274__temp0.60__seed7,0.21443076341661235,0.9523809523809524
internlm3_8b_instruct__gsm8k_train_00077_ef228274__temp1.00__seed7,0.22621201174260314,1.0
internlm3_8b_instruct__gsm8k_train_00078_8202f885__temp0.10__seed7,0.24823147277005364,1.0
internlm3_8b_instruct__gsm8k_train_00078_8202f885__temp0.60__seed7,0.26545470742131566,
internlm3_8b_instruct__gsm8k_train_00078_8202f885__temp1.00__seed7,0.1806319246566803,0.875
internlm3_8b_instruct__gsm8k_train_00079_02bbd64d__temp0.10__seed7,0.19775468941808869,
internlm3_8b_instruct__gsm8k_train_00079_02bbd64d__temp0.60__seed7,0.164042278767419,1.0
internlm3_8b_instruct__gsm8k_train_00079_02bbd64d__temp1.00__seed7,0.2677492755168039,
internlm3_8b_instruct__gsm8k_train_00080_9c0e3ea5__temp0.10__seed7,0.2654415074399698,1.0
internlm3_8b_instruct__gsm8k_train_00080_9c0e3ea5__temp0.60__seed7,0.2249114958914363,
internlm3_8b_instruct__gsm8k_train_00080_9c0e3ea5__temp1.00__seed7,0.15317461129843585,1.0
internlm3_8b_instruct__gsm8k_train_00081_0f393056__temp0.10__seed7,0.05692114292567267,
internlm3_8b_instruct__gsm8k_train_00081_0f393056__temp0.60__seed7,0.37581089320171096,0.1875
internlm3_8b_instruct__gsm8k_train_00081_0f393056__temp1.00__seed7,0.10522584648367275,1.0
internlm3_8b_instruct__gsm8k_train_00082_3bc88e6c__temp0.10__seed7,0.13159449057806932,
internlm3_8b_instruct__gsm8k_train_00082_3bc88e6c__temp0.60__seed7,0.15753506757579835,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00082_3bc88e6c__temp1.00__seed7,0.17003365624878386,1.0
internlm3_8b_instruct__gsm8k_train_00083_51275bdc__temp0.10__seed7,0.14528223675818075,
internlm3_8b_instruct__gsm8k_train_00083_51275bdc__temp0.60__seed7,0.17036118671247286,
internlm3_8b_instruct__gsm8k_train_00083_51275bdc__temp1.00__seed7,0.30177911286603487,
internlm3_8b_instruct__gsm8k_train_00084_3f815691__temp0.10__seed7,0.3101625871567018,
internlm3_8b_instruct__gsm8k_train_00084_3f815691__temp0.60__seed7,0.17584734218713846,1.0
internlm3_8b_instruct__gsm8k_train_00084_3f815691__temp1.00__seed7,0.22982146306589946,0.9166666666666666
internlm3_8b_instruct__gsm8k_train_00085_a89e3367__temp0.10__seed7,0.1795452967774603,0.9375
internlm3_8b_instruct__gsm8k_train_00085_a89e3367__temp0.60__seed7,0.16287826330888874,1.0
internlm3_8b_instruct__gsm8k_train_00085_a89e3367__temp1.00__seed7,0.20718377732437068,
internlm3_8b_instruct__gsm8k_train_00086_af406602__temp0.10__seed7,0.1486873843124888,
internlm3_8b_instruct__gsm8k_train_00086_af406602__temp0.60__seed7,0.14517455287853104,
internlm3_8b_instruct__gsm8k_train_00086_af406602__temp1.00__seed7,0.30475668378269727,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00087_c84aacb9__temp0.10__seed7,0.2175679555037538,
internlm3_8b_instruct__gsm8k_train_00087_c84aacb9__temp0.60__seed7,0.19189985451539568,0.875
internlm3_8b_instruct__gsm8k_train_00087_c84aacb9__temp1.00__seed7,0.1918710860313248,0.8333333333333334
internlm3_8b_instruct__gsm8k_train_00088_f1f3640a__temp0.10__seed7,0.5768815216160916,
internlm3_8b_instruct__gsm8k_train_00088_f1f3640a__temp0.60__seed7,0.35106291405553147,0.375
internlm3_8b_instruct__gsm8k_train_00088_f1f3640a__temp1.00__seed7,0.191852610493733,0.6666666666666666
