[INFO] Scanning and loading 65 dataset cells...
[INFO] Loaded 30888 unique run trajectories (202440 total steps).
[INFO] Parsing mid-layer projections...
[INFO] Computing trajectory velocity, acceleration, and curvature...
[INFO] Using device: cuda
[INFO] Starting nested cross-validation (5 folds) using exhaustive cartesian grid search...
[INFO] --- FOLD 1/5 ---
[INFO] Tuning BiGRU configurations (n_iter=324)...
[INFO] Config 139/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8569
[INFO] Config 140/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8554
[INFO] Config 141/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8538
[INFO] Config 142/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8574
[INFO] Config 143/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8550
[INFO] Config 144/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8577
[INFO] Config 145/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8466
[INFO] Config 146/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8467
[INFO] Config 147/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8469
[INFO] Config 148/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8539
[INFO] Config 149/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8492
[INFO] Config 150/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8534
[INFO] Config 151/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8533
[INFO] Config 152/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8546
[INFO] Config 153/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8550
[INFO] Config 154/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8402
[INFO] Config 155/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8417
[INFO] Config 156/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8420
[INFO] Config 157/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8485
[INFO] Config 158/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8534
[INFO] Config 159/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8519
