detector,mean_stop_step,mean_stop_utility,mean_oracle_utility,mean_oracle_gap,false_early_rate,false_late_rate,mean_false_late_severity,aggregation_level,group_name,run_name,run_label,family,parameter_count,rank
empirical_bernstein,7.0,0.4033333333333333,0.8322333333333333,0.4289,0.006,0.9826666666666668,4.517333333333333,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,8
never_stop,8.0,0.3586666666666666,0.8322333333333333,0.4735666666666667,0.0,0.994,5.511333333333333,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,9
oracle,2.226,0.4146999999999999,0.4146999999999999,0.0,0.0,0.0,0.0,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,1
first_answer,1.0,0.3873333333333333,0.4146999999999999,0.0273666666666666,1.0,0.0,0.0,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,2
e_process,2.0,0.3373333333333333,0.4146999999999999,0.0773666666666666,0.0886666666666666,0.0,0.0,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,3
hazard_drift,2.328666666666667,0.3188999999999999,0.4146999999999999,0.0958,0.0726666666666666,0.1993333333333333,0.2846666666666667,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,4
answer_stability,2.4673333333333334,0.3159666666666667,0.4146999999999999,0.0987333333333333,0.0666666666666666,0.18,0.4113333333333333,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,5
verifier_first_correct,4.766666666666667,0.3123333333333333,0.4146999999999999,0.1023666666666666,0.3873333333333333,0.4993333333333333,2.996,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,6
entropy_plateau,2.819333333333333,0.3016999999999999,0.4146999999999999,0.113,0.0586666666666666,0.3753333333333333,0.7366666666666667,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,7
empirical_bernstein,7.0,0.0939999999999999,0.4146999999999999,0.3207,0.0066666666666666,0.9866666666666668,4.780666666666667,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,8
never_stop,8.0,0.0459999999999999,0.4146999999999999,0.3686999999999999,0.0,0.9933333333333332,5.774,run,qwen2p5_0p5b__arc,qwen2p5_0p5b__arc,Qwen 0.5B,Qwen2.5 instruct,0.5B,9
first_answer,1.0,0.934,0.8976,-0.0364,1.0,0.0,0.0,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,1
verifier_first_correct,1.368,0.9322666666666668,0.8976,-0.0346666666666667,0.934,0.0493333333333333,0.296,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,2
oracle,2.008,0.8976,0.8976,0.0,0.0,0.0,0.0,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,3
e_process,2.0,0.8913333333333333,0.8976,0.0062666666666666,0.0066666666666666,0.0,0.0,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,4
empirical_bernstein,2.0,0.8913333333333333,0.8976,0.0062666666666666,0.0066666666666666,0.0,0.0,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,4
answer_stability,2.377333333333333,0.8744666666666667,0.8976,0.0231333333333333,0.0033333333333333,0.1006666666666666,0.374,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,5
entropy_plateau,2.5033333333333334,0.8655,0.8976,0.0321,0.0033333333333333,0.1993333333333333,0.5,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,6
hazard_drift,2.8346666666666667,0.8502666666666667,0.8976,0.0473333333333333,0.0026666666666666,0.6153333333333333,0.83,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,7
never_stop,8.0,0.592,0.8976,0.3056,0.0,1.0,5.992,run,qwen2p5_14b__arc,qwen2p5_14b__arc,Qwen 14B,Qwen2.5 instruct,14B,8
verifier_first_correct,1.3313333333333333,0.9487666666666668,0.9105666666666666,-0.0382,0.9053333333333332,0.0346666666666666,0.208,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,1
oracle,2.0286666666666666,0.9105666666666666,0.9105666666666666,0.0,0.0,0.0,0.0,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,2
first_answer,1.0,0.9053333333333332,0.9105666666666666,0.0052333333333332,1.0,0.0,0.0,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,3
answer_stability,2.154,0.8943,0.9105666666666666,0.0162666666666666,0.006,0.1153333333333333,0.134,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,4
e_process,2.0,0.8926666666666667,0.9105666666666666,0.0179,0.0193333333333333,0.0,0.0,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,5
entropy_plateau,2.298666666666666,0.8857333333333333,0.9105666666666666,0.0248333333333333,0.0086666666666666,0.1666666666666666,0.284,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,6
empirical_bernstein,3.0,0.8533333333333334,0.9105666666666666,0.0572333333333332,0.0073333333333333,0.9806666666666668,0.9806666666666668,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,7
hazard_drift,3.534,0.8266333333333333,0.9105666666666666,0.0839333333333333,0.0026666666666666,0.7546666666666667,1.5086666666666666,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,8
never_stop,8.0,0.6066666666666666,0.9105666666666666,0.3039,0.0,1.0,5.971333333333333,run,qwen2p5_32b__arc,qwen2p5_32b__arc,Qwen 32B,Qwen2.5 instruct,32B,9
verifier_first_correct,2.556,0.7268666666666667,0.7153999999999999,-0.0114666666666667,0.71,0.1953333333333333,1.172,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,1
oracle,2.172,0.7153999999999999,0.7153999999999999,0.0,0.0,0.0,0.0,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,2
first_answer,1.0,0.71,0.7153999999999999,0.0053999999999999,1.0,0.0,0.0,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,3
e_process,2.0,0.6353333333333333,0.7153999999999999,0.0800666666666666,0.0886666666666666,0.0,0.0,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,4
hazard_drift,2.434,0.6329666666666666,0.7153999999999999,0.0824333333333333,0.038,0.2346666666666666,0.348,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,5
answer_stability,2.8426666666666667,0.6205333333333333,0.7153999999999999,0.0948666666666666,0.034,0.352,0.7433333333333333,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,6
entropy_plateau,3.376,0.5865333333333334,0.7153999999999999,0.1288666666666666,0.026,0.52,1.2606666666666666,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,7
empirical_bernstein,6.4,0.414,0.7153999999999999,0.3014,0.0093333333333333,0.9846666666666668,4.248666666666667,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,8
never_stop,8.0,0.3399999999999999,0.7153999999999999,0.3754,0.0,0.9953333333333332,5.828,run,qwen2p5_3b__arc,qwen2p5_3b__arc,Qwen 3B,Qwen2.5 instruct,3B,9
verifier_first_correct,1.584,0.8981333333333333,0.8619333333333332,-0.0362,0.872,0.0726666666666666,0.436,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,1
first_answer,1.0,0.872,0.8619333333333332,-0.0100666666666667,1.0,0.0,0.0,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,2
oracle,2.028,0.8619333333333332,0.8619333333333332,0.0,0.0,0.0,0.0,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,3
e_process,2.0,0.8453333333333334,0.8619333333333332,0.0166,0.018,0.0,0.0,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,4
empirical_bernstein,2.2,0.832,0.8619333333333332,0.0299333333333333,0.018,0.1993333333333333,0.1993333333333333,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,5
answer_stability,2.5986666666666665,0.8220666666666666,0.8619333333333332,0.0398666666666666,0.004,0.4013333333333333,0.578,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,6
entropy_plateau,2.662,0.8162333333333333,0.8619333333333332,0.0456999999999999,0.0073333333333333,0.3966666666666666,0.6453333333333333,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,7
hazard_drift,2.794666666666666,0.8095999999999999,0.8619333333333332,0.0523333333333333,0.0066666666666666,0.524,0.776,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,8
never_stop,8.0,0.5533333333333332,0.8619333333333332,0.3086,0.0,1.0,5.972,run,qwen2p5_7b__arc,qwen2p5_7b__arc,Qwen 7B,Qwen2.5 instruct,7B,9
verifier_first_correct,1.9366666666666668,0.8471666666666666,0.8203,-0.0268666666666667,0.814,0.106,0.636,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,1
oracle,2.1406666666666667,0.8203,0.8203,0.0,0.0,0.0,0.0,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,2
first_answer,1.0,0.814,0.8203,0.0062999999999999,1.0,0.0,0.0,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,3
answer_stability,2.191333333333333,0.7684333333333332,0.8203,0.0518666666666666,0.038,0.082,0.1406666666666666,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,4
e_process,2.0,0.7666666666666667,0.8203,0.0536333333333333,0.0606666666666666,0.0,0.0,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,5
empirical_bernstein,2.0,0.7666666666666667,0.8203,0.0536333333333333,0.0606666666666666,0.0,0.0,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,5
hazard_drift,2.1813333333333333,0.7662666666666665,0.8203,0.0540333333333333,0.0406666666666666,0.0786666666666666,0.1346666666666666,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,6
entropy_plateau,2.3986666666666667,0.7540666666666666,0.8203,0.0662333333333333,0.0366666666666666,0.152,0.344,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,7
never_stop,8.0,0.4613333333333332,0.8203,0.3589666666666667,0.0,0.9986666666666668,5.859333333333334,run,yi_1p5_9b_chat__arc,yi_1p5_9b_chat__arc,Yi 1.5 9B,Yi 1.5,9B,8
